age,education,housing,loan,duration,empratevar,consconfid,y
18,0,1,0,114,-3.4,-29.8,0
25,4,1,0,420,-3.4,-29.8,0
26,4,1,0,471,-3.4,-29.8,1
72,0,0,0,60,-3.4,-29.8,0
60,4,1,1,225,-3.4,-29.8,0
32,4,0,0,444,-3.4,-29.8,1
46,3,1,1,144,-3.4,-29.8,0
60,3,1,0,104,-3.4,-29.8,0
60,3,1,0,365,-3.4,-29.8,1
44,4,1,0,331,-3.4,-29.8,1
44,4,1,0,259,-3.4,-29.8,0
63,0,1,0,268,-3.4,-29.8,0
40,0,0,0,224,-3.4,-29.8,1
43,2,1,0,531,-3.4,-29.8,0
43,2,1,1,167,-3.4,-29.8,0
26,0,0,0,81,-3.4,-29.8,0
26,0,1,1,733,-3.4,-29.8,1
18,0,0,0,72,-3.4,-29.8,0
71,1,1,0,2055,-3.4,-29.8,0
35,2,1,0,56,-3.4,-29.8,0
35,4,1,1,73,-3.4,-29.8,0
61,1,1,1,104,-3.4,-29.8,0
59,4,1,0,328,-3.4,-29.8,1
38,3,1,0,166,-3.4,-29.8,0
51,3,0,1,520,-3.4,-29.8,1
53,3,1,1,730,-3.4,-29.8,1
26,4,0,0,351,-3.4,-29.8,0
41,1,0,0,181,-3.4,-29.8,0
53,3,1,0,384,-3.4,-29.8,0
83,0,1,0,369,-3.4,-29.8,0
45,2,0,0,204,-3.4,-29.8,0
40,2,1,0,101,-3.4,-29.8,0
32,4,1,0,205,-3.4,-29.8,0
50,2,1,1,128,-3.4,-29.8,0
76,0,0,0,113,-3.4,-29.8,0
76,0,0,0,879,-3.4,-29.8,1
39,1,1,0,293,-3.4,-29.8,1
72,1,0,0,230,-3.4,-29.8,1
18,0,1,0,563,-3.4,-29.8,1
31,4,0,0,123,-3.4,-29.8,0
28,2,0,0,555,-3.4,-29.8,1
71,3,0,0,313,-3.4,-29.8,0
63,0,1,0,156,-3.4,-29.8,0
50,2,1,0,434,-3.4,-29.8,1
39,1,0,0,171,-3.4,-29.8,0
46,2,1,1,154,-3.4,-29.8,0
55,4,1,0,93,-3.4,-29.8,0
47,4,0,0,639,-3.4,-29.8,0
31,4,1,0,112,-3.4,-29.8,0
54,4,0,1,172,-3.4,-29.8,0
28,4,1,1,589,-3.4,-29.8,0
45,1,0,0,569,-3.4,-29.8,1
59,0,1,1,281,-3.4,-29.8,1
61,4,0,0,350,-3.4,-29.8,1
59,0,0,1,295,-3.4,-29.8,1
45,1,1,0,219,-3.4,-29.8,1
41,4,1,0,182,-3.4,-29.8,0
30,4,1,0,221,-3.4,-29.8,0
48,3,1,0,669,-3.4,-29.8,0
41,4,0,0,133,-3.4,-29.8,0
54,3,0,0,99,-3.4,-29.8,0
54,3,1,0,289,-3.4,-29.8,0
25,1,0,0,92,-3.4,-29.8,0
28,2,1,0,89,-3.4,-29.8,0
41,4,1,0,97,-3.4,-29.8,0
52,3,1,1,211,-3.4,-29.8,1
45,4,0,0,394,-3.4,-29.8,0
45,4,0,0,587,-3.4,-29.8,1
61,4,0,0,147,-3.4,-29.8,0
25,4,1,0,510,-3.4,-29.8,0
45,4,0,0,351,-3.4,-29.8,1
28,4,1,0,274,-3.4,-29.8,0
41,4,0,0,800,-3.4,-29.8,1
46,3,0,0,98,-3.4,-29.8,0
39,4,0,0,57,-3.4,-29.8,0
30,4,0,0,199,-3.4,-29.8,1
68,1,0,0,201,-3.4,-29.8,0
30,4,1,0,145,-3.4,-29.8,1
43,3,0,0,293,-3.4,-29.8,1
49,2,0,0,495,-3.4,-29.8,1
71,1,1,0,206,-3.4,-29.8,1
66,4,0,0,679,-3.4,-29.8,1
76,1,0,0,221,-3.4,-29.8,0
39,2,0,0,261,-3.4,-29.8,1
30,4,0,0,169,-3.4,-29.8,1
29,4,1,0,445,-3.4,-29.8,1
63,0,1,1,167,-3.4,-29.8,0
43,2,1,0,260,-3.4,-29.8,1
75,0,0,0,191,-3.4,-29.8,1
24,1,0,0,137,-3.4,-29.8,1
71,1,0,0,76,-3.4,-29.8,0
39,2,0,0,108,-3.4,-29.8,1
18,0,0,0,401,-3.4,-29.8,0
30,4,1,0,191,-3.4,-29.8,0
35,2,0,0,421,-3.4,-29.8,0
34,3,1,1,376,-3.4,-29.8,1
53,0,0,0,121,-3.4,-29.8,0
30,4,1,1,475,-3.4,-29.8,1
69,1,1,0,71,-3.4,-29.8,0
58,1,0,0,394,-3.4,-29.8,1
58,1,0,0,180,-3.4,-29.8,0
36,2,1,1,569,-3.4,-29.8,1
78,0,1,0,95,-3.4,-29.8,0
78,0,1,0,234,-3.4,-29.8,1
46,2,1,0,408,-3.4,-29.8,1
91,4,1,1,837,-3.4,-29.8,0
62,4,1,0,105,-3.4,-29.8,0
27,4,1,1,345,-3.4,-29.8,1
27,4,0,0,397,-3.4,-29.8,1
36,0,0,0,344,-3.4,-29.8,1
32,4,1,0,372,-3.4,-29.8,0
62,4,0,0,595,-3.4,-29.8,0
29,4,1,0,307,-3.4,-29.8,0
58,1,1,1,511,-3.4,-29.8,0
32,2,0,0,277,-3.4,-29.8,0
91,4,0,1,223,-3.4,-29.8,0
76,1,1,0,259,-3.4,-29.8,1
56,4,1,0,169,-3.4,-29.8,1
56,4,1,0,105,-3.4,-29.8,0
42,1,1,0,84,-3.4,-29.8,1
25,2,0,0,185,-3.4,-29.8,1
59,0,1,0,107,-3.4,-29.8,0
56,2,0,0,276,-3.4,-29.8,0
42,1,1,0,230,-3.4,-29.8,1
31,3,1,0,90,-3.4,-29.8,0
69,2,0,0,346,-3.4,-29.8,1
69,4,1,0,324,-3.4,-29.8,0
57,1,1,0,122,-3.4,-29.8,0
73,1,1,0,96,-3.4,-29.8,0
34,4,0,0,260,-3.4,-29.8,1
49,4,1,0,283,-3.4,-29.8,1
53,1,1,0,129,-3.4,-29.8,0
36,4,1,0,339,-3.4,-29.8,0
36,4,1,0,355,-3.4,-29.8,0
43,2,1,0,212,-3.4,-29.8,1
76,4,1,0,336,-3.4,-29.8,0
28,4,1,0,91,-3.4,-29.8,1
73,1,1,0,158,-3.4,-29.8,0
40,3,0,1,91,-3.4,-29.8,1
38,2,1,0,113,-3.4,-29.8,0
31,2,1,0,210,-3.4,-29.8,1
36,4,1,0,100,-3.4,-29.8,1
69,2,0,0,240,-3.4,-29.8,0
71,0,1,0,658,-3.4,-29.8,1
34,4,0,0,290,-3.4,-29.8,1
40,3,1,0,155,-3.4,-29.8,0
47,4,1,0,323,-3.4,-29.8,1
30,4,1,0,103,-3.4,-29.8,0
83,0,1,0,75,-3.4,-29.8,0
39,2,0,0,85,-3.4,-29.8,0
41,3,1,0,394,-3.4,-29.8,0
46,4,1,1,161,-3.4,-29.8,0
62,4,0,0,170,-3.4,-29.8,1
62,4,1,0,722,-3.4,-29.8,1
70,1,0,0,150,-3.4,-29.8,1
59,1,1,0,458,-3.4,-29.8,1
49,1,1,0,133,-3.4,-29.8,0
70,1,0,0,1962,-3.4,-29.8,1
29,2,1,0,107,-3.4,-29.8,1
27,4,1,0,173,-3.4,-29.8,1
24,4,1,1,89,-3.4,-29.8,1
21,1,0,0,875,-3.4,-29.8,1
51,2,1,0,208,-3.4,-29.8,0
27,4,1,0,126,-3.4,-29.8,1
70,1,1,1,91,-3.4,-29.8,1
24,4,0,0,106,-3.4,-29.8,1
53,3,0,0,103,-3.4,-29.8,0
53,3,0,0,925,-3.4,-29.8,1
66,4,0,0,39,-3.4,-29.8,0
69,4,1,1,109,-3.4,-29.8,0
47,2,1,0,188,-3.4,-29.8,0
70,1,0,0,111,-3.4,-29.8,0
38,4,1,0,153,-3.4,-29.8,1
31,4,0,0,106,-3.4,-29.8,0
31,4,0,0,152,-3.4,-29.8,1
49,2,0,0,169,-3.4,-29.8,0
49,2,1,0,177,-3.4,-29.8,0
32,4,0,0,994,-3.4,-29.8,0
49,2,0,0,292,-3.4,-29.8,1
49,2,0,0,387,-3.4,-29.8,1
60,2,0,0,99,-3.4,-29.8,0
51,2,1,0,657,-3.4,-29.8,0
32,4,0,0,246,-3.4,-29.8,0
50,1,1,0,92,-3.4,-29.8,0
63,3,0,0,134,-3.4,-29.8,0
43,2,1,0,613,-3.4,-29.8,0
36,2,1,0,192,-3.4,-29.8,0
36,2,0,0,543,-3.4,-29.8,1
46,2,0,0,267,-3.4,-29.8,1
56,3,0,0,323,-3.4,-29.8,1
52,4,0,0,1104,-3.4,-29.8,1
56,3,0,0,1551,-3.4,-29.8,0
37,4,1,0,773,-3.4,-29.8,1
39,2,0,0,65,-3.4,-29.8,1
60,4,0,0,83,-3.4,-29.8,1
47,2,1,0,159,-3.4,-29.8,0
44,3,1,0,173,-3.4,-29.8,1
22,3,1,1,239,-3.4,-29.8,1
22,3,1,1,369,-3.4,-29.8,1
50,4,1,1,1353,-3.4,-29.8,0
63,1,1,0,299,-3.4,-29.8,1
35,4,1,1,62,-3.4,-29.8,0
60,3,1,0,63,-3.4,-29.8,0
60,3,1,1,794,-3.4,-29.8,0
33,1,0,0,105,-3.4,-29.8,0
54,1,0,0,49,-3.4,-29.8,0
53,4,1,1,168,-3.4,-29.8,0
61,4,1,0,491,-3.4,-29.8,0
70,2,1,0,144,-3.4,-29.8,0
61,4,0,0,105,-3.4,-29.8,0
70,4,1,0,692,-3.4,-29.8,1
68,4,1,0,81,-3.4,-29.8,0
70,4,0,0,399,-3.4,-29.8,0
68,4,1,0,139,-3.4,-29.8,0
33,1,1,0,114,-3.4,-29.8,0
45,4,1,0,64,-3.4,-29.8,0
53,1,1,0,85,-3.4,-29.8,0
62,4,0,0,74,-3.4,-29.8,0
62,4,1,0,79,-3.4,-29.8,0
81,1,1,0,210,-3.4,-29.8,1
68,4,0,0,500,-3.4,-29.8,0
30,4,0,0,294,-3.4,-29.8,1
68,4,1,0,80,-3.4,-29.8,0
43,1,0,0,115,-3.4,-29.8,0
43,1,0,0,159,-3.4,-29.8,1
43,1,1,0,79,-3.4,-29.8,0
30,2,1,0,75,-3.4,-29.8,0
70,1,0,0,213,-3.4,-29.8,0
70,1,1,0,161,-3.4,-29.8,0
56,4,0,0,277,-3.4,-29.8,1
37,2,0,0,134,-3.4,-29.8,0
61,2,1,0,117,-3.4,-29.8,1
35,3,1,0,195,-3.4,-29.8,0
55,4,1,1,585,-3.4,-29.8,0
35,4,1,0,234,-3.4,-29.8,1
37,4,1,1,78,-3.4,-29.8,0
37,4,0,0,314,-3.4,-29.8,0
50,4,1,0,305,-3.4,-26.9,1
37,4,1,0,447,-3.4,-26.9,1
59,1,0,0,86,-3.4,-26.9,0
31,4,1,0,760,-3.4,-26.9,0
35,2,1,0,194,-3.4,-26.9,1
35,2,0,0,302,-3.4,-26.9,0
36,4,1,0,66,-3.4,-26.9,0
69,4,1,0,199,-3.4,-26.9,0
65,4,1,0,120,-3.4,-26.9,0
49,0,0,0,56,-3.4,-26.9,0
49,0,0,0,237,-3.4,-26.9,0
49,0,1,0,168,-3.4,-26.9,0
78,1,1,0,321,-3.4,-26.9,0
32,4,1,0,177,-3.4,-26.9,0
50,4,1,0,258,-3.4,-26.9,0
71,1,0,0,250,-3.4,-26.9,0
29,4,1,0,99,-3.4,-26.9,0
51,3,1,0,67,-3.4,-26.9,0
49,0,1,1,81,-3.4,-26.9,0
23,1,1,0,238,-3.4,-26.9,1
38,2,1,0,82,-3.4,-26.9,0
71,1,1,0,137,-3.4,-26.9,1
26,4,1,0,152,-3.4,-26.9,0
54,4,1,0,214,-3.4,-26.9,0
75,1,1,0,502,-3.4,-26.9,1
83,3,1,0,849,-3.4,-26.9,1
28,1,1,1,462,-3.4,-26.9,0
63,1,1,0,91,-3.4,-26.9,0
28,1,1,0,160,-3.4,-26.9,0
71,1,0,0,131,-3.4,-26.9,0
82,4,1,0,215,-3.4,-26.9,1
45,3,0,0,117,-3.4,-26.9,0
68,2,1,0,88,-3.4,-26.9,0
37,4,1,0,89,-3.4,-26.9,0
43,4,1,0,205,-3.4,-26.9,0
43,4,0,0,408,-3.4,-26.9,0
69,3,0,0,144,-3.4,-26.9,1
82,4,1,1,63,-3.4,-26.9,0
82,4,1,0,526,-3.4,-26.9,0
80,1,0,0,96,-3.4,-26.9,0
65,2,1,0,384,-3.4,-26.9,1
80,1,0,0,125,-3.4,-26.9,0
41,3,1,0,304,-3.4,-26.9,0
27,2,0,0,572,-3.4,-26.9,0
56,1,1,0,172,-3.4,-26.9,0
56,1,0,0,480,-3.4,-26.9,1
37,4,0,0,296,-3.4,-26.9,1
36,4,1,0,133,-3.4,-26.9,0
63,2,1,0,323,-3.4,-26.9,0
30,2,1,1,953,-3.4,-26.9,0
50,0,0,0,209,-3.4,-26.9,1
35,4,0,0,371,-3.4,-26.9,1
86,1,0,0,130,-3.4,-26.9,0
48,4,1,1,157,-3.4,-26.9,0
34,4,0,0,201,-3.4,-26.9,1
58,1,0,1,867,-3.4,-26.9,0
38,4,1,0,90,-3.4,-26.9,0
60,0,1,0,290,-3.4,-26.9,1
48,4,0,0,81,-3.4,-26.9,1
48,4,1,0,294,-3.4,-26.9,1
48,4,0,0,301,-3.4,-26.9,0
35,4,1,0,73,-3.4,-26.9,0
38,4,0,0,180,-3.4,-26.9,0
58,1,1,0,88,-3.4,-26.9,0
53,0,1,0,73,-3.4,-26.9,0
58,1,1,0,525,-3.4,-26.9,0
32,4,1,1,223,-3.4,-26.9,0
63,2,0,0,335,-3.4,-26.9,1
63,2,0,0,1386,-3.4,-26.9,0
41,3,0,0,173,-3.4,-26.9,0
48,2,0,0,113,-3.4,-26.9,0
69,3,1,0,189,-3.4,-26.9,0
42,0,1,0,148,-3.4,-26.9,0
42,0,1,0,259,-3.4,-26.9,0
42,0,0,0,78,-3.4,-26.9,0
77,0,0,0,97,-3.4,-26.9,0
54,4,1,0,234,-3.4,-26.9,1
36,3,0,0,667,-3.4,-26.9,1
37,1,0,0,137,-3.4,-26.9,1
69,3,1,0,676,-3.4,-26.9,0
42,4,0,0,1106,-3.4,-26.9,1
29,2,0,0,181,-3.4,-26.9,0
59,4,0,0,268,-3.4,-26.9,0
42,4,1,0,105,-3.4,-26.9,1
42,4,0,0,134,-3.4,-26.9,0
59,4,1,0,511,-3.4,-26.9,1
42,4,1,0,138,-3.4,-26.9,1
75,1,0,0,120,-3.4,-26.9,0
36,4,1,1,78,-3.4,-26.9,1
29,2,0,0,92,-3.4,-26.9,0
42,4,0,0,146,-3.4,-26.9,1
33,1,1,0,99,-3.4,-26.9,0
77,4,0,1,348,-3.4,-26.9,1
70,4,1,0,837,-3.4,-26.9,0
38,3,0,1,135,-3.4,-26.9,0
32,3,1,0,435,-3.4,-26.9,1
44,1,1,0,306,-3.4,-26.9,0
48,1,0,0,61,-3.4,-26.9,0
80,1,1,1,78,-3.4,-26.9,0
71,4,0,0,98,-3.4,-26.9,0
71,4,1,0,167,-3.4,-26.9,0
71,4,0,0,120,-3.4,-26.9,0
26,1,0,0,92,-3.4,-26.9,0
30,4,0,0,411,-3.4,-26.9,1
35,4,1,0,79,-3.4,-26.9,1
30,4,1,0,1226,-3.4,-26.9,1
80,1,0,0,242,-3.4,-26.9,1
45,1,0,0,845,-3.4,-26.9,0
33,2,0,1,227,-3.4,-26.9,0
58,1,0,1,49,-3.4,-26.9,0
55,3,1,0,182,-3.4,-26.9,0
55,3,0,0,213,-3.4,-26.9,0
55,3,0,0,285,-3.4,-26.9,0
48,3,0,1,200,-3.4,-26.9,0
32,3,1,0,169,-3.4,-26.9,0
32,3,0,1,221,-3.4,-26.9,1
22,2,1,0,210,-3.4,-26.9,1
26,1,1,0,75,-3.4,-26.9,0
27,0,0,0,404,-3.4,-26.9,0
56,1,1,0,1573,-3.4,-26.9,0
17,0,0,1,896,-3.4,-26.9,1
33,2,1,1,301,-3.4,-26.9,1
45,1,0,1,204,-3.4,-26.9,1
26,1,1,0,1003,-3.4,-26.9,1
48,1,1,0,115,-3.4,-26.9,0
80,1,0,0,82,-3.4,-26.9,0
44,3,0,0,123,-3.4,-26.9,0
71,4,0,0,120,-3.4,-26.9,0
28,2,0,0,216,-3.4,-26.9,1
28,2,0,0,84,-3.4,-26.9,1
28,2,0,0,958,-3.4,-26.9,1
36,4,0,0,146,-3.4,-26.9,0
71,1,0,0,237,-3.4,-26.9,0
36,4,1,0,113,-3.4,-26.9,0
74,0,1,1,251,-3.4,-26.9,1
37,4,1,0,364,-3.4,-26.9,1
36,4,1,0,104,-3.4,-26.9,0
37,3,0,0,727,-3.4,-26.9,0
56,1,0,0,79,-3.4,-26.9,0
38,2,1,0,108,-3.4,-26.9,0
35,4,1,0,68,-3.4,-26.9,0
42,1,0,0,122,-3.4,-26.9,0
34,4,0,0,290,-3.4,-26.9,1
28,4,1,1,166,-3.4,-26.9,0
36,4,0,0,632,-3.4,-26.9,0
36,2,0,0,130,-3.4,-26.9,0
33,4,0,0,441,-3.4,-26.9,1
37,1,1,0,262,-3.4,-26.9,0
35,4,1,0,86,-3.4,-26.9,0
49,4,0,0,73,-3.4,-26.9,0
28,2,0,0,280,-3.4,-26.9,0
34,3,0,0,138,-3.4,-26.9,0
30,2,0,0,172,-3.4,-26.9,0
44,2,0,0,634,-3.4,-26.9,0
28,4,1,0,522,-3.4,-26.9,0
68,3,0,0,76,-3.4,-26.9,0
37,1,0,0,244,-3.4,-26.9,0
37,1,1,0,68,-3.4,-26.9,0
40,3,1,0,244,-3.4,-26.9,1
28,0,1,0,231,-3.4,-26.9,0
74,3,1,0,96,-3.4,-26.9,0
35,4,1,0,126,-3.4,-26.9,0
74,1,1,0,134,-3.4,-26.9,1
37,1,0,0,246,-3.4,-26.9,0
37,1,0,0,128,-3.4,-26.9,1
33,4,1,0,166,-3.4,-26.9,1
25,4,1,1,227,-3.4,-26.9,0
37,4,0,0,570,-3.4,-26.9,1
83,1,0,0,138,-3.4,-26.9,0
25,4,1,1,115,-3.4,-26.9,1
28,1,1,0,186,-3.4,-26.9,1
28,1,1,0,847,-3.4,-26.9,1
85,1,1,0,181,-3.4,-26.9,0
22,2,0,0,154,-3.4,-26.9,1
32,3,0,1,55,-3.4,-26.9,0
25,4,0,0,1580,-3.4,-26.9,0
39,4,0,0,170,-3.4,-26.9,1
33,3,1,0,154,-3.4,-26.9,1
40,4,1,1,109,-3.4,-26.9,0
38,4,1,0,131,-3.4,-26.9,0
39,4,1,0,141,-3.4,-26.9,0
39,2,0,0,95,-3.4,-26.9,0
39,2,1,0,132,-3.4,-26.9,0
33,4,1,0,233,-3.4,-26.9,1
60,4,1,0,128,-3.4,-26.9,0
33,3,1,1,193,-3.4,-26.9,0
26,4,0,0,306,-3.4,-26.9,1
30,3,1,0,169,-3.4,-26.9,0
36,2,1,0,104,-3.4,-26.9,0
36,2,0,0,141,-3.4,-26.9,0
49,2,0,0,165,-3.4,-26.9,0
49,2,1,0,434,-3.4,-26.9,1
28,4,0,0,317,-3.4,-26.9,0
50,3,0,0,447,-3.4,-26.9,1
33,4,0,0,130,-3.4,-26.9,1
38,4,0,0,156,-3.4,-26.9,1
28,4,0,0,324,-3.4,-26.9,1
62,4,0,0,717,-3.4,-26.9,1
34,4,1,0,87,-3.4,-26.9,0
44,3,0,0,283,-3.4,-26.9,0
32,4,0,0,147,-3.4,-26.9,0
49,2,1,0,136,-3.4,-26.9,1
36,4,0,0,342,-3.4,-26.9,1
36,1,0,0,143,-3.4,-26.9,0
70,1,1,0,131,-3.4,-26.9,1
34,4,0,0,131,-3.4,-26.9,0
29,4,0,0,94,-3.4,-26.9,0
21,2,0,1,238,-3.4,-26.9,0
60,1,0,0,98,-3.4,-26.9,1
60,1,0,0,599,-3.4,-26.9,0
60,1,1,0,1020,-3.4,-26.9,0
25,4,1,0,123,-3.4,-26.9,0
36,2,1,0,113,-3.4,-26.9,0
55,3,1,0,534,-3.4,-26.9,0
60,1,0,0,82,-3.4,-26.9,0
55,3,0,0,116,-3.4,-26.9,0
30,2,0,0,120,-3.4,-26.9,0
32,2,0,0,217,-3.4,-26.9,0
54,2,0,1,54,-3.4,-26.9,0
20,2,0,1,169,-3.4,-26.9,0
36,1,1,0,109,-3.4,-26.9,0
38,1,1,0,167,-3.4,-26.9,0
30,2,1,0,385,-3.4,-26.9,1
55,3,1,0,323,-3.4,-26.9,0
41,1,0,0,79,-3.4,-26.9,0
41,1,0,0,104,-3.4,-26.9,0
55,3,1,1,233,-3.4,-26.9,0
65,0,0,0,208,-3.4,-26.9,0
54,3,0,0,187,-3.4,-26.9,0
67,3,0,0,270,-3.4,-26.9,0
35,4,0,0,123,-3.4,-26.9,0
54,3,0,0,1745,-3.4,-26.9,0
21,2,0,0,328,-3.4,-26.9,1
51,1,0,0,626,-3.4,-26.9,0
59,1,0,0,2187,-3.4,-26.9,0
30,3,1,0,59,-3.4,-26.9,0
58,1,1,0,164,-3.4,-26.9,0
58,1,1,0,92,-3.4,-26.9,0
36,1,1,0,332,-3.4,-26.9,1
33,4,1,0,148,-3.4,-26.9,1
31,4,1,0,107,-3.4,-26.9,0
57,2,0,0,513,-3.4,-26.9,1
31,3,1,0,373,-3.4,-26.9,1
31,4,1,0,213,-3.4,-26.9,1
60,1,1,0,595,-3.4,-26.9,1
70,1,1,0,76,-3.4,-26.9,0
59,1,1,0,518,-3.4,-26.9,1
53,1,1,0,251,-3.4,-26.9,0
30,3,1,0,427,-3.4,-26.9,1
24,4,1,0,676,-3.4,-26.9,1
39,2,1,0,386,-3.4,-26.9,1
44,4,1,0,192,-3.4,-26.9,1
38,4,1,0,828,-3.4,-26.9,1
38,4,1,0,576,-3.4,-26.9,1
70,2,1,0,72,-3.4,-26.9,0
33,4,0,1,110,-3.4,-26.9,0
88,1,1,0,180,-3.4,-26.9,0
36,4,1,0,825,-3.4,-26.9,1
62,4,1,0,129,-3.4,-26.9,0
44,4,0,0,1206,-3.4,-26.9,0
32,4,1,0,467,-3.4,-26.9,1
88,1,0,0,512,-3.4,-26.9,1
44,4,1,0,749,-3.4,-26.9,1
36,4,0,0,135,-3.4,-26.9,1
54,4,1,0,164,-3.4,-26.9,0
42,3,1,0,307,-3.4,-26.9,1
42,3,0,0,287,-3.4,-26.9,1
29,1,0,1,107,-3.4,-26.9,1
54,1,1,0,200,-3.4,-26.9,1
34,3,1,0,442,-3.4,-26.9,1
32,4,1,0,197,-3.4,-26.9,0
30,4,1,0,196,-3.4,-26.9,0
37,4,1,0,249,-3.4,-26.9,1
35,4,0,0,360,-3.4,-26.9,1
56,1,0,0,257,-3.4,-26.9,1
33,2,1,0,313,-3.4,-26.9,1
71,4,1,0,127,-3.4,-26.9,1
56,3,0,0,181,-3.4,-26.9,1
56,3,0,0,133,-3.4,-26.9,1
25,2,1,0,287,-3.4,-26.9,0
31,4,0,0,334,-3.4,-26.9,0
35,4,1,0,391,-3.4,-26.9,0
45,3,0,0,504,-3.4,-26.9,1
30,4,1,0,1002,-3.4,-26.9,1
56,1,0,0,306,-3.4,-26.9,1
25,2,1,0,260,-3.4,-26.9,1
24,4,1,1,97,-3.4,-26.9,1
30,4,0,1,102,-3.4,-26.9,0
35,4,0,0,344,-3.4,-26.9,1
24,0,0,0,114,-3.4,-26.9,0
61,4,1,0,336,-3.4,-26.9,1
22,2,0,0,270,-3.4,-26.9,1
64,2,1,0,130,-3.4,-26.9,1
23,4,1,0,374,-3.4,-26.9,1
21,2,1,0,149,-3.4,-26.9,1
32,2,1,0,267,-3.4,-26.9,0
24,0,1,0,460,-3.4,-26.9,1
32,4,1,0,94,-3.4,-26.9,0
98,1,1,0,476,-3.4,-26.9,1
64,2,1,0,427,-3.4,-26.9,1
35,2,0,0,622,-3.4,-26.9,0
98,1,1,0,272,-3.4,-26.9,1
22,1,0,0,438,-3.4,-26.9,1
22,1,0,0,221,-3.4,-26.9,1
26,4,0,0,133,-3.4,-26.9,0
31,4,1,0,91,-3.4,-26.9,0
31,4,0,0,76,-3.4,-26.9,0
29,2,1,0,292,-3.4,-26.9,1
34,4,0,0,281,-3.4,-26.9,1
37,1,0,0,93,-3.4,-26.9,0
37,1,0,0,131,-3.4,-26.9,0
26,2,0,0,257,-3.4,-26.9,1
61,4,0,0,56,-3.4,-26.9,0
33,2,1,0,61,-3.4,-26.9,0
26,2,1,1,183,-3.4,-26.9,0
29,4,0,0,87,-3.4,-26.9,0
29,3,1,0,633,-3.4,-26.9,0
73,1,1,0,127,-3.4,-26.9,0
29,4,1,0,110,-3.4,-26.9,0
50,1,0,0,151,-3.4,-26.9,0
29,4,1,0,99,-3.4,-26.9,0
33,2,0,0,87,-3.4,-26.9,0
33,2,0,0,251,-3.4,-26.9,1
30,2,1,0,67,-3.4,-26.9,0
26,2,1,0,703,-3.4,-26.9,1
26,2,1,1,126,-3.4,-26.9,0
42,4,1,0,355,-3.4,-26.9,1
42,4,1,1,298,-3.4,-26.9,0
55,1,1,0,156,-3.4,-26.9,0
55,1,0,0,131,-3.4,-26.9,1
32,4,0,0,96,-3.4,-26.9,0
63,3,0,0,157,-3.4,-26.9,0
72,4,0,1,143,-3.4,-26.9,1
71,1,1,1,120,-3.4,-26.9,0
71,1,0,0,207,-3.4,-26.9,1
32,4,0,0,96,-3.4,-26.9,1
52,2,0,0,297,-3.4,-26.9,1
68,1,1,0,102,-3.4,-26.9,1
45,4,0,0,79,-3.4,-26.9,0
29,2,0,0,424,-3.4,-26.9,1
33,2,0,0,137,-3.4,-26.9,1
65,1,0,0,759,-3.4,-26.9,1
42,4,0,0,83,-3.4,-26.9,1
61,2,0,0,515,-3.4,-26.9,0
22,1,1,0,89,-3.4,-26.9,0
22,1,1,0,88,-3.4,-26.9,0
30,3,1,0,521,-3.4,-26.9,0
32,4,1,0,376,-3.4,-26.9,0
39,3,0,0,219,-3.4,-26.9,0
63,3,1,0,298,-3.4,-26.9,1
63,3,0,0,259,-3.4,-26.9,0
81,4,1,1,327,-3.4,-26.9,0
65,1,1,0,253,-3.4,-26.9,0
44,0,0,1,139,-3.4,-26.9,0
31,4,1,0,255,-3.4,-26.9,1
68,3,1,0,418,-3.4,-26.9,1
46,1,1,0,65,-3.4,-26.9,0
33,2,1,0,189,-3.4,-26.9,0
26,4,1,0,114,-3.4,-26.9,0
28,2,1,0,83,-3.4,-26.9,0
71,1,0,0,353,-3.4,-26.9,1
21,2,0,0,113,-3.4,-26.9,1
32,4,1,0,149,-3.4,-26.9,1
75,1,0,0,113,-3.4,-26.9,0
81,1,1,0,246,-3.4,-26.9,0
60,3,1,0,219,-3.4,-26.9,0
61,2,0,0,108,-3.4,-26.9,0
63,2,1,0,96,-3.4,-26.9,1
46,2,1,0,143,-3.4,-26.9,0
46,2,1,1,149,-3.4,-26.9,0
35,4,1,0,300,-3.4,-26.9,0
40,2,1,1,73,-3.4,-26.9,0
35,4,1,0,1118,-3.4,-26.9,0
62,2,0,0,210,-3.4,-26.9,0
45,2,1,0,1092,-3.4,-26.9,0
58,1,1,0,509,-3.4,-26.9,1
61,2,0,0,190,-3.4,-26.9,0
32,4,0,0,371,-3.4,-26.9,1
34,4,1,0,182,-3.4,-26.9,0
24,4,0,0,197,-3.4,-26.9,0
30,4,1,0,133,-3.4,-26.9,0
40,4,1,0,172,-3.4,-26.9,0
73,1,1,0,185,-3.4,-26.9,0
34,4,0,0,85,-3.4,-26.9,0
40,2,0,0,524,-3.4,-26.9,1
62,2,0,0,207,-3.4,-26.9,1
54,1,0,1,164,-3.4,-26.9,1
24,2,1,0,423,-3.4,-26.9,1
23,3,1,1,408,-3.4,-26.9,0
36,4,0,0,343,-3.4,-26.9,0
31,2,1,0,269,-3.4,-26.9,0
61,3,0,0,76,-3.4,-26.9,0
55,1,1,0,139,-3.4,-26.9,1
33,4,0,0,410,-3.4,-26.9,1
80,2,1,0,169,-3.4,-26.9,1
75,1,0,0,247,-3.4,-26.9,0
31,4,0,0,164,-3.4,-26.9,1
